<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
USDRUB,D,23/04/12,00:00:00,29.5200000
USDRUB,D,24/04/12,00:00:00,29.3500000
USDRUB,D,25/04/12,00:00:00,29.3100000
USDRUB,D,26/04/12,00:00:00,29.2700000
USDRUB,D,27/04/12,00:00:00,29.3200000
USDRUB,D,28/04/12,00:00:00,29.3100000
USDRUB,D,30/04/12,00:00:00,29.3800000
USDRUB,D,01/05/12,00:00:00,29.3400000
USDRUB,D,02/05/12,00:00:00,29.4100000
USDRUB,D,03/05/12,00:00:00,29.5000000
USDRUB,D,04/05/12,00:00:00,29.7300000
USDRUB,D,05/05/12,00:00:00,29.7700000
USDRUB,D,07/05/12,00:00:00,29.9800000
USDRUB,D,08/05/12,00:00:00,30.1200000
USDRUB,D,09/05/12,00:00:00,30.3500000
USDRUB,D,10/05/12,00:00:00,30.0900000
USDRUB,D,11/05/12,00:00:00,30.1500000
USDRUB,D,12/05/12,00:00:00,30.1500000
USDRUB,D,14/05/12,00:00:00,30.4000000
USDRUB,D,15/05/12,00:00:00,30.6900000
USDRUB,D,16/05/12,00:00:00,31.0100000
USDRUB,D,17/05/12,00:00:00,31.0600000
USDRUB,D,18/05/12,00:00:00,31.3000000
USDRUB,D,19/05/12,00:00:00,31.2100000
USDRUB,D,20/05/12,00:00:00,31.1900000
USDRUB,D,21/05/12,00:00:00,31.0800000
USDRUB,D,22/05/12,00:00:00,31.2200000
USDRUB,D,23/05/12,00:00:00,31.5500000
USDRUB,D,24/05/12,00:00:00,31.7900000
USDRUB,D,25/05/12,00:00:00,32.0800000
USDRUB,D,26/05/12,00:00:00,32.1000000
USDRUB,D,28/05/12,00:00:00,32.0800000
USDRUB,D,29/05/12,00:00:00,32.2900000
USDRUB,D,30/05/12,00:00:00,32.8200000
USDRUB,D,31/05/12,00:00:00,33.3800000
USDRUB,D,01/06/12,00:00:00,33.6600000
USDRUB,D,02/06/12,00:00:00,33.6900000
USDRUB,D,03/06/12,00:00:00,33.6900000
USDRUB,D,04/06/12,00:00:00,33.4200000
USDRUB,D,05/06/12,00:00:00,32.8400000
USDRUB,D,06/06/12,00:00:00,32.3200000
USDRUB,D,07/06/12,00:00:00,32.4300000
USDRUB,D,08/06/12,00:00:00,32.4300000
USDRUB,D,09/06/12,00:00:00,32.5200000
USDRUB,D,11/06/12,00:00:00,32.7600000
USDRUB,D,12/06/12,00:00:00,32.9900000
USDRUB,D,13/06/12,00:00:00,32.5700000
USDRUB,D,14/06/12,00:00:00,32.5100000
USDRUB,D,15/06/12,00:00:00,32.3700000
USDRUB,D,16/06/12,00:00:00,32.4900000
USDRUB,D,17/06/12,00:00:00,32.3800000
USDRUB,D,18/06/12,00:00:00,32.3800000
USDRUB,D,19/06/12,00:00:00,32.3500000
USDRUB,D,20/06/12,00:00:00,32.5800000
USDRUB,D,21/06/12,00:00:00,33.1800000
USDRUB,D,22/06/12,00:00:00,33.1500000
USDRUB,D,23/06/12,00:00:00,33.2100000
USDRUB,D,24/06/12,00:00:00,33.2100000
USDRUB,D,25/06/12,00:00:00,33.1600000
USDRUB,D,26/06/12,00:00:00,32.8500000
USDRUB,D,27/06/12,00:00:00,32.9700000
USDRUB,D,28/06/12,00:00:00,33.1500000
USDRUB,D,29/06/12,00:00:00,32.3700000
USDRUB,D,30/06/12,00:00:00,32.4200000
USDRUB,D,02/07/12,00:00:00,32.5600000
USDRUB,D,03/07/12,00:00:00,32.2200000
USDRUB,D,04/07/12,00:00:00,32.3100000
USDRUB,D,05/07/12,00:00:00,32.5100000
USDRUB,D,06/07/12,00:00:00,32.8600000
USDRUB,D,07/07/12,00:00:00,32.7800000
USDRUB,D,08/07/12,00:00:00,32.8700000
USDRUB,D,09/07/12,00:00:00,32.9800000
USDRUB,D,10/07/12,00:00:00,32.9000000
USDRUB,D,11/07/12,00:00:00,32.6900000
USDRUB,D,12/07/12,00:00:00,32.7300000
USDRUB,D,13/07/12,00:00:00,32.5700000
USDRUB,D,14/07/12,00:00:00,32.5700000
USDRUB,D,15/07/12,00:00:00,32.5700000
USDRUB,D,16/07/12,00:00:00,32.5100000
USDRUB,D,17/07/12,00:00:00,32.3500000
USDRUB,D,18/07/12,00:00:00,32.2200000
USDRUB,D,19/07/12,00:00:00,31.8200000
USDRUB,D,20/07/12,00:00:00,32.0300000
USDRUB,D,21/07/12,00:00:00,32.0300000
USDRUB,D,22/07/12,00:00:00,32.1100000
USDRUB,D,23/07/12,00:00:00,32.6000000
USDRUB,D,24/07/12,00:00:00,32.9200000
USDRUB,D,25/07/12,00:00:00,32.7500000
USDRUB,D,26/07/12,00:00:00,32.3400000
USDRUB,D,27/07/12,00:00:00,31.9800000
USDRUB,D,28/07/12,00:00:00,32.0600000
USDRUB,D,30/07/12,00:00:00,32.1800000
USDRUB,D,31/07/12,00:00:00,32.2000000
USDRUB,D,01/08/12,00:00:00,32.4000000
USDRUB,D,02/08/12,00:00:00,32.5250000
USDRUB,D,03/08/12,00:00:00,31.9800000
USDRUB,D,04/08/12,00:00:00,31.9600000
USDRUB,D,05/08/12,00:00:00,31.9800000
USDRUB,D,06/08/12,00:00:00,31.5500000
USDRUB,D,07/08/12,00:00:00,31.5400000
USDRUB,D,08/08/12,00:00:00,31.5300000
USDRUB,D,09/08/12,00:00:00,31.7100000
USDRUB,D,10/08/12,00:00:00,31.7700000
USDRUB,D,11/08/12,00:00:00,31.9000000
USDRUB,D,12/08/12,00:00:00,31.8300000
USDRUB,D,13/08/12,00:00:00,31.8600000
USDRUB,D,14/08/12,00:00:00,31.8300000
USDRUB,D,15/08/12,00:00:00,31.8600000
USDRUB,D,16/08/12,00:00:00,31.8000000
USDRUB,D,17/08/12,00:00:00,32.0500000
USDRUB,D,18/08/12,00:00:00,32.0600000
USDRUB,D,19/08/12,00:00:00,32.0300000
USDRUB,D,20/08/12,00:00:00,32.0100000
USDRUB,D,21/08/12,00:00:00,31.8100000
USDRUB,D,22/08/12,00:00:00,31.7800000
USDRUB,D,23/08/12,00:00:00,31.7500000
USDRUB,D,24/08/12,00:00:00,31.8000000
USDRUB,D,25/08/12,00:00:00,31.8600000
USDRUB,D,26/08/12,00:00:00,31.8100000
USDRUB,D,27/08/12,00:00:00,31.9200000
USDRUB,D,28/08/12,00:00:00,31.9800000
USDRUB,D,29/08/12,00:00:00,32.2000000
USDRUB,D,30/08/12,00:00:00,32.5400000
USDRUB,D,31/08/12,00:00:00,32.2500000
USDRUB,D,01/09/12,00:00:00,32.2900000
USDRUB,D,02/09/12,00:00:00,32.2500000
USDRUB,D,03/09/12,00:00:00,32.3100000
USDRUB,D,04/09/12,00:00:00,32.2900000
USDRUB,D,05/09/12,00:00:00,32.2900000
USDRUB,D,06/09/12,00:00:00,31.9800000
USDRUB,D,07/09/12,00:00:00,31.6500000
USDRUB,D,08/09/12,00:00:00,31.8000000
USDRUB,D,10/09/12,00:00:00,31.6700000
USDRUB,D,11/09/12,00:00:00,31.4600000
USDRUB,D,12/09/12,00:00:00,31.4800000
USDRUB,D,13/09/12,00:00:00,31.0600000
USDRUB,D,14/09/12,00:00:00,30.6100000
USDRUB,D,15/09/12,00:00:00,30.6600000
USDRUB,D,16/09/12,00:00:00,30.4900000
USDRUB,D,17/09/12,00:00:00,30.6500000
USDRUB,D,18/09/12,00:00:00,30.9100000
USDRUB,D,19/09/12,00:00:00,31.1900000
USDRUB,D,20/09/12,00:00:00,31.1500000
USDRUB,D,21/09/12,00:00:00,31.0300000
USDRUB,D,22/09/12,00:00:00,31.0500000
USDRUB,D,23/09/12,00:00:00,31.0300000
USDRUB,D,24/09/12,00:00:00,31.1400000
USDRUB,D,25/09/12,00:00:00,31.1800000
USDRUB,D,26/09/12,00:00:00,31.2900000
USDRUB,D,27/09/12,00:00:00,30.9800000
USDRUB,D,28/09/12,00:00:00,31.1800000
USDRUB,D,29/09/12,00:00:00,31.1900000
USDRUB,D,30/09/12,00:00:00,31.1900000
USDRUB,D,01/10/12,00:00:00,31.1600000
USDRUB,D,02/10/12,00:00:00,31.1400000
USDRUB,D,03/10/12,00:00:00,31.1500000
USDRUB,D,04/10/12,00:00:00,30.9500000
USDRUB,D,05/10/12,00:00:00,31.0000000
USDRUB,D,06/10/12,00:00:00,30.9900000
USDRUB,D,07/10/12,00:00:00,31.0000000
USDRUB,D,08/10/12,00:00:00,31.1700000
USDRUB,D,09/10/12,00:00:00,31.1400000
USDRUB,D,10/10/12,00:00:00,31.0900000
USDRUB,D,11/10/12,00:00:00,31.0300000
USDRUB,D,12/10/12,00:00:00,31.0700000
USDRUB,D,13/10/12,00:00:00,31.0900000
USDRUB,D,14/10/12,00:00:00,31.0900000
USDRUB,D,15/10/12,00:00:00,30.9800000
USDRUB,D,16/10/12,00:00:00,30.8500000
USDRUB,D,17/10/12,00:00:00,30.7400000
USDRUB,D,18/10/12,00:00:00,30.7800000
USDRUB,D,19/10/12,00:00:00,30.8800000
USDRUB,D,20/10/12,00:00:00,30.8800000
USDRUB,D,21/10/12,00:00:00,30.8600000
USDRUB,D,22/10/12,00:00:00,31.1000000
USDRUB,D,23/10/12,00:00:00,31.3800000
USDRUB,D,24/10/12,00:00:00,31.4100000
USDRUB,D,25/10/12,00:00:00,31.3200000
USDRUB,D,26/10/12,00:00:00,31.4000000
USDRUB,D,27/10/12,00:00:00,31.4700000
USDRUB,D,29/10/12,00:00:00,31.4800000
USDRUB,D,30/10/12,00:00:00,31.3800000
USDRUB,D,31/10/12,00:00:00,31.3500000
USDRUB,D,01/11/12,00:00:00,31.2800000
USDRUB,D,02/11/12,00:00:00,31.4800000
USDRUB,D,03/11/12,00:00:00,31.3200000
USDRUB,D,04/11/12,00:00:00,31.4700000
USDRUB,D,05/11/12,00:00:00,31.6200000
USDRUB,D,06/11/12,00:00:00,31.3300000
USDRUB,D,07/11/12,00:00:00,31.5500000
USDRUB,D,08/11/12,00:00:00,31.4800000
USDRUB,D,09/11/12,00:00:00,31.5500000
USDRUB,D,10/11/12,00:00:00,31.5600000
USDRUB,D,11/11/12,00:00:00,31.5900000
USDRUB,D,12/11/12,00:00:00,31.6200000
USDRUB,D,13/11/12,00:00:00,31.7400000
USDRUB,D,14/11/12,00:00:00,31.6900000
USDRUB,D,15/11/12,00:00:00,31.6700000
USDRUB,D,16/11/12,00:00:00,31.6700000
USDRUB,D,17/11/12,00:00:00,31.8700000
USDRUB,D,18/11/12,00:00:00,31.7100000
USDRUB,D,19/11/12,00:00:00,31.4300000
USDRUB,D,20/11/12,00:00:00,31.3200000
USDRUB,D,21/11/12,00:00:00,31.1400000
USDRUB,D,22/11/12,00:00:00,31.1600000
USDRUB,D,23/11/12,00:00:00,31.0200000
USDRUB,D,24/11/12,00:00:00,31.0200000
USDRUB,D,25/11/12,00:00:00,31.0500000
USDRUB,D,26/11/12,00:00:00,31.0100000
USDRUB,D,27/11/12,00:00:00,31.0600000
USDRUB,D,28/11/12,00:00:00,31.0900000
USDRUB,D,29/11/12,00:00:00,30.8300000
USDRUB,D,30/11/12,00:00:00,30.8500000
USDRUB,D,01/12/12,00:00:00,30.8900000
USDRUB,D,03/12/12,00:00:00,30.8900000
USDRUB,D,04/12/12,00:00:00,30.8000000
USDRUB,D,05/12/12,00:00:00,30.7400000
USDRUB,D,06/12/12,00:00:00,30.9200000
USDRUB,D,07/12/12,00:00:00,30.7700000
USDRUB,D,08/12/12,00:00:00,30.8400000
USDRUB,D,09/12/12,00:00:00,30.9000000
USDRUB,D,10/12/12,00:00:00,30.7300000
USDRUB,D,11/12/12,00:00:00,30.6800000
USDRUB,D,12/12/12,00:00:00,30.5200000
USDRUB,D,13/12/12,00:00:00,30.7300000
USDRUB,D,14/12/12,00:00:00,30.7200000
USDRUB,D,15/12/12,00:00:00,30.7200000
USDRUB,D,16/12/12,00:00:00,30.7000000
USDRUB,D,17/12/12,00:00:00,30.9900000
USDRUB,D,18/12/12,00:00:00,30.7100000
USDRUB,D,19/12/12,00:00:00,30.7400000
USDRUB,D,20/12/12,00:00:00,30.6700000
USDRUB,D,21/12/12,00:00:00,30.8300000
USDRUB,D,22/12/12,00:00:00,30.8400000
USDRUB,D,23/12/12,00:00:00,30.8400000
USDRUB,D,24/12/12,00:00:00,30.6100000
USDRUB,D,25/12/12,00:00:00,30.7000000
USDRUB,D,26/12/12,00:00:00,30.5800000
USDRUB,D,27/12/12,00:00:00,30.4100000
USDRUB,D,28/12/12,00:00:00,30.3500000
USDRUB,D,29/12/12,00:00:00,30.3500000
USDRUB,D,30/12/12,00:00:00,30.3500000
USDRUB,D,31/12/12,00:00:00,30.5600000
USDRUB,D,01/01/13,00:00:00,30.5700000
USDRUB,D,02/01/13,00:00:00,30.1800000
USDRUB,D,03/01/13,00:00:00,30.2500000
USDRUB,D,04/01/13,00:00:00,30.3200000
USDRUB,D,05/01/13,00:00:00,30.3800000
USDRUB,D,06/01/13,00:00:00,30.3200000
USDRUB,D,07/01/13,00:00:00,30.3300000
USDRUB,D,08/01/13,00:00:00,30.2900000
USDRUB,D,09/01/13,00:00:00,30.3600000
USDRUB,D,10/01/13,00:00:00,30.2200000
USDRUB,D,11/01/13,00:00:00,30.3300000
USDRUB,D,12/01/13,00:00:00,30.3300000
USDRUB,D,13/01/13,00:00:00,30.3000000
USDRUB,D,14/01/13,00:00:00,30.2700000
USDRUB,D,15/01/13,00:00:00,30.3300000
USDRUB,D,16/01/13,00:00:00,30.2900000
USDRUB,D,17/01/13,00:00:00,30.1700000
USDRUB,D,18/01/13,00:00:00,30.2600000
USDRUB,D,19/01/13,00:00:00,30.2800000
USDRUB,D,20/01/13,00:00:00,30.2700000
USDRUB,D,21/01/13,00:00:00,30.2500000
USDRUB,D,22/01/13,00:00:00,30.2100000
USDRUB,D,23/01/13,00:00:00,30.1500000
USDRUB,D,24/01/13,00:00:00,30.0700000
USDRUB,D,25/01/13,00:00:00,30.0300000
USDRUB,D,26/01/13,00:00:00,30.0400000
USDRUB,D,27/01/13,00:00:00,30.0300000
USDRUB,D,28/01/13,00:00:00,30.1800000
USDRUB,D,29/01/13,00:00:00,30.0400000
USDRUB,D,30/01/13,00:00:00,30.0200000
USDRUB,D,31/01/13,00:00:00,30.0000000
USDRUB,D,01/02/13,00:00:00,29.8500000
USDRUB,D,02/02/13,00:00:00,29.8500000
USDRUB,D,03/02/13,00:00:00,29.8600000
USDRUB,D,04/02/13,00:00:00,30.0600000
USDRUB,D,05/02/13,00:00:00,29.9500000
USDRUB,D,06/02/13,00:00:00,30.0500000
USDRUB,D,07/02/13,00:00:00,30.1900000
USDRUB,D,08/02/13,00:00:00,30.1500000
USDRUB,D,09/02/13,00:00:00,30.1500000
USDRUB,D,10/02/13,00:00:00,30.1600000
USDRUB,D,11/02/13,00:00:00,30.1500000
USDRUB,D,12/02/13,00:00:00,30.0300000
USDRUB,D,13/02/13,00:00:00,30.0500000
USDRUB,D,14/02/13,00:00:00,30.1100000
USDRUB,D,15/02/13,00:00:00,30.1100000
USDRUB,D,16/02/13,00:00:00,30.1200000
USDRUB,D,17/02/13,00:00:00,30.1400000
USDRUB,D,18/02/13,00:00:00,30.1300000
USDRUB,D,19/02/13,00:00:00,30.0700000
USDRUB,D,20/02/13,00:00:00,30.1800000
USDRUB,D,21/02/13,00:00:00,30.4800000
USDRUB,D,22/02/13,00:00:00,30.3800000
USDRUB,D,23/02/13,00:00:00,30.4500000
USDRUB,D,24/02/13,00:00:00,30.3900000
USDRUB,D,25/02/13,00:00:00,30.4200000
USDRUB,D,26/02/13,00:00:00,30.6100000
USDRUB,D,27/02/13,00:00:00,30.5200000
USDRUB,D,28/02/13,00:00:00,30.6100000
USDRUB,D,01/03/13,00:00:00,30.6900000
USDRUB,D,02/03/13,00:00:00,30.7400000
USDRUB,D,03/03/13,00:00:00,30.6900000
USDRUB,D,04/03/13,00:00:00,30.7700000
USDRUB,D,05/03/13,00:00:00,30.6200000
USDRUB,D,06/03/13,00:00:00,30.7200000
USDRUB,D,07/03/13,00:00:00,30.6900000
USDRUB,D,08/03/13,00:00:00,30.7900000
USDRUB,D,09/03/13,00:00:00,30.7800000
USDRUB,D,10/03/13,00:00:00,30.7700000
USDRUB,D,11/03/13,00:00:00,30.7000000
USDRUB,D,12/03/13,00:00:00,30.6900000
USDRUB,D,13/03/13,00:00:00,30.7900000
USDRUB,D,14/03/13,00:00:00,30.7100000
USDRUB,D,15/03/13,00:00:00,30.6500000
USDRUB,D,16/03/13,00:00:00,30.6200000
USDRUB,D,17/03/13,00:00:00,30.6800000
USDRUB,D,18/03/13,00:00:00,30.8100000
USDRUB,D,19/03/13,00:00:00,30.9600000
USDRUB,D,20/03/13,00:00:00,30.8600000
USDRUB,D,21/03/13,00:00:00,30.9200000
USDRUB,D,22/03/13,00:00:00,30.8300000
USDRUB,D,23/03/13,00:00:00,30.8100000
USDRUB,D,24/03/13,00:00:00,30.8400000
USDRUB,D,25/03/13,00:00:00,30.8900000
USDRUB,D,26/03/13,00:00:00,30.8500000
USDRUB,D,27/03/13,00:00:00,31.0300000
USDRUB,D,28/03/13,00:00:00,31.0800000
USDRUB,D,29/03/13,00:00:00,31.0600000
USDRUB,D,30/03/13,00:00:00,31.0500000
USDRUB,D,01/04/13,00:00:00,31.0700000
USDRUB,D,02/04/13,00:00:00,31.3100000
USDRUB,D,03/04/13,00:00:00,31.6400000
USDRUB,D,04/04/13,00:00:00,31.5800000
USDRUB,D,05/04/13,00:00:00,31.5100000
USDRUB,D,06/04/13,00:00:00,31.5100000
USDRUB,D,07/04/13,00:00:00,31.4900000
USDRUB,D,08/04/13,00:00:00,31.2100000
USDRUB,D,09/04/13,00:00:00,31.0100000
USDRUB,D,10/04/13,00:00:00,30.8600000
USDRUB,D,11/04/13,00:00:00,30.8700000
USDRUB,D,12/04/13,00:00:00,31.0600000
USDRUB,D,13/04/13,00:00:00,31.0600000
USDRUB,D,14/04/13,00:00:00,31.0500000
USDRUB,D,15/04/13,00:00:00,31.4700000
USDRUB,D,16/04/13,00:00:00,31.2300000
USDRUB,D,17/04/13,00:00:00,31.8800000
USDRUB,D,18/04/13,00:00:00,31.5600000
USDRUB,D,19/04/13,00:00:00,31.6500000
USDRUB,D,20/04/13,00:00:00,31.7100000
USDRUB,D,21/04/13,00:00:00,31.7200000
USDRUB,D,22/04/13,00:00:00,31.5600000
USDRUB,D,23/04/13,00:00:00,31.6300000
USDRUB,D,24/04/13,00:00:00,31.4600000
USDRUB,D,25/04/13,00:00:00,31.1400000
USDRUB,D,26/04/13,00:00:00,31.2600000
USDRUB,D,27/04/13,00:00:00,31.2700000
USDRUB,D,28/04/13,00:00:00,31.3000000
USDRUB,D,29/04/13,00:00:00,30.9200000
USDRUB,D,30/04/13,00:00:00,31.1400000
USDRUB,D,01/05/13,00:00:00,31.3300000
USDRUB,D,02/05/13,00:00:00,31.1700000
USDRUB,D,03/05/13,00:00:00,31.1300000
USDRUB,D,04/05/13,00:00:00,31.0800000
USDRUB,D,06/05/13,00:00:00,31.0200000
USDRUB,D,07/05/13,00:00:00,31.0700000
USDRUB,D,08/05/13,00:00:00,31.1400000
USDRUB,D,09/05/13,00:00:00,31.2300000
USDRUB,D,10/05/13,00:00:00,31.4000000
USDRUB,D,12/05/13,00:00:00,31.4000000
USDRUB,D,13/05/13,00:00:00,31.3300000
USDRUB,D,14/05/13,00:00:00,31.3400000
USDRUB,D,15/05/13,00:00:00,31.4500000
USDRUB,D,16/05/13,00:00:00,31.3600000
USDRUB,D,17/05/13,00:00:00,31.4300000
USDRUB,D,18/05/13,00:00:00,31.4200000
USDRUB,D,19/05/13,00:00:00,31.4200000
USDRUB,D,20/05/13,00:00:00,31.2500000
USDRUB,D,21/05/13,00:00:00,31.2200000
USDRUB,D,22/05/13,00:00:00,31.4100000
USDRUB,D,23/05/13,00:00:00,31.4200000
USDRUB,D,24/05/13,00:00:00,31.3300000
USDRUB,D,25/05/13,00:00:00,31.3400000
USDRUB,D,27/05/13,00:00:00,31.3400000
USDRUB,D,28/05/13,00:00:00,31.5200000
USDRUB,D,29/05/13,00:00:00,31.6100000
USDRUB,D,30/05/13,00:00:00,31.7300000
USDRUB,D,31/05/13,00:00:00,31.9200000
USDRUB,D,01/06/13,00:00:00,31.9400000
USDRUB,D,03/06/13,00:00:00,31.7900000
USDRUB,D,04/06/13,00:00:00,31.9300000
USDRUB,D,05/06/13,00:00:00,32.1600000
USDRUB,D,06/06/13,00:00:00,32.1300000
USDRUB,D,07/06/13,00:00:00,32.1400000
USDRUB,D,08/06/13,00:00:00,32.1700000
USDRUB,D,10/06/13,00:00:00,32.3100000
USDRUB,D,11/06/13,00:00:00,32.3900000
USDRUB,D,12/06/13,00:00:00,32.2200000
USDRUB,D,13/06/13,00:00:00,31.9500000
USDRUB,D,14/06/13,00:00:00,31.7200000
USDRUB,D,15/06/13,00:00:00,31.7200000
USDRUB,D,16/06/13,00:00:00,31.7300000
USDRUB,D,17/06/13,00:00:00,31.7800000
USDRUB,D,18/06/13,00:00:00,31.9900000
USDRUB,D,19/06/13,00:00:00,32.3200000
USDRUB,D,20/06/13,00:00:00,33.0000000
USDRUB,D,21/06/13,00:00:00,32.7700000
USDRUB,D,22/06/13,00:00:00,32.7700000
USDRUB,D,23/06/13,00:00:00,32.7800000
USDRUB,D,24/06/13,00:00:00,32.7400000
USDRUB,D,25/06/13,00:00:00,32.8200000
USDRUB,D,26/06/13,00:00:00,32.9600000
USDRUB,D,27/06/13,00:00:00,32.7800000
USDRUB,D,28/06/13,00:00:00,32.8300000
USDRUB,D,29/06/13,00:00:00,32.8500000
USDRUB,D,30/06/13,00:00:00,32.8400000
USDRUB,D,01/07/13,00:00:00,32.9900000
USDRUB,D,02/07/13,00:00:00,33.1800000
USDRUB,D,03/07/13,00:00:00,33.1300000
USDRUB,D,04/07/13,00:00:00,33.2100000
USDRUB,D,05/07/13,00:00:00,33.3400000
USDRUB,D,06/07/13,00:00:00,33.3500000
USDRUB,D,07/07/13,00:00:00,33.3300000
USDRUB,D,08/07/13,00:00:00,33.2000000
USDRUB,D,09/07/13,00:00:00,32.9600000
USDRUB,D,10/07/13,00:00:00,32.9200000
USDRUB,D,11/07/13,00:00:00,32.5000000
USDRUB,D,12/07/13,00:00:00,32.6300000
USDRUB,D,13/07/13,00:00:00,32.6300000
USDRUB,D,14/07/13,00:00:00,32.6600000
USDRUB,D,15/07/13,00:00:00,32.5500000
USDRUB,D,16/07/13,00:00:00,32.4100000
USDRUB,D,17/07/13,00:00:00,32.2800000
USDRUB,D,18/07/13,00:00:00,32.4900000
USDRUB,D,19/07/13,00:00:00,32.3600000
USDRUB,D,20/07/13,00:00:00,32.4000000
USDRUB,D,21/07/13,00:00:00,32.3800000
USDRUB,D,22/07/13,00:00:00,32.3100000
USDRUB,D,23/07/13,00:00:00,32.2700000
USDRUB,D,24/07/13,00:00:00,32.4700000
USDRUB,D,25/07/13,00:00:00,32.6100000
USDRUB,D,26/07/13,00:00:00,32.8100000
USDRUB,D,27/07/13,00:00:00,32.8200000
USDRUB,D,28/07/13,00:00:00,32.7900000
USDRUB,D,29/07/13,00:00:00,32.8400000
USDRUB,D,30/07/13,00:00:00,32.9600000
USDRUB,D,31/07/13,00:00:00,32.9600000
USDRUB,D,01/08/13,00:00:00,33.0800000
USDRUB,D,02/08/13,00:00:00,32.8300000
USDRUB,D,03/08/13,00:00:00,32.8300000
USDRUB,D,05/08/13,00:00:00,32.8800000
USDRUB,D,06/08/13,00:00:00,32.9700000
USDRUB,D,07/08/13,00:00:00,32.9600000
USDRUB,D,08/08/13,00:00:00,32.8300000
USDRUB,D,09/08/13,00:00:00,32.8900000
USDRUB,D,10/08/13,00:00:00,32.8600000
USDRUB,D,11/08/13,00:00:00,32.8800000
USDRUB,D,12/08/13,00:00:00,33.0000000
USDRUB,D,13/08/13,00:00:00,33.0700000
USDRUB,D,14/08/13,00:00:00,33.0600000
USDRUB,D,15/08/13,00:00:00,32.8700000
USDRUB,D,16/08/13,00:00:00,32.9300000
USDRUB,D,17/08/13,00:00:00,32.8900000
USDRUB,D,19/08/13,00:00:00,32.9600000
USDRUB,D,20/08/13,00:00:00,32.9300000
USDRUB,D,21/08/13,00:00:00,33.2100000
USDRUB,D,22/08/13,00:00:00,33.0500000
USDRUB,D,23/08/13,00:00:00,33.0100000
USDRUB,D,24/08/13,00:00:00,33.0300000
USDRUB,D,26/08/13,00:00:00,33.0600000
USDRUB,D,27/08/13,00:00:00,33.1800000
USDRUB,D,28/08/13,00:00:00,33.2000000
USDRUB,D,29/08/13,00:00:00,33.2200000
USDRUB,D,30/08/13,00:00:00,33.2600000
USDRUB,D,31/08/13,00:00:00,33.2700000
USDRUB,D,02/09/13,00:00:00,33.3800000
USDRUB,D,03/09/13,00:00:00,33.5100000
USDRUB,D,04/09/13,00:00:00,33.3200000
USDRUB,D,05/09/13,00:00:00,33.4300000
USDRUB,D,06/09/13,00:00:00,33.2700000
USDRUB,D,07/09/13,00:00:00,33.3200000
USDRUB,D,09/09/13,00:00:00,33.1700000
USDRUB,D,10/09/13,00:00:00,32.9600000
USDRUB,D,11/09/13,00:00:00,32.7600000
USDRUB,D,12/09/13,00:00:00,32.6400000
USDRUB,D,13/09/13,00:00:00,32.4900000
USDRUB,D,14/09/13,00:00:00,32.5400000
USDRUB,D,16/09/13,00:00:00,32.3100000
USDRUB,D,17/09/13,00:00:00,32.1900000
USDRUB,D,18/09/13,00:00:00,31.8100000
USDRUB,D,19/09/13,00:00:00,31.6500000
USDRUB,D,20/09/13,00:00:00,31.8600000
USDRUB,D,21/09/13,00:00:00,31.8300000
USDRUB,D,23/09/13,00:00:00,31.8000000
USDRUB,D,24/09/13,00:00:00,31.8800000
USDRUB,D,25/09/13,00:00:00,32.0700000
USDRUB,D,26/09/13,00:00:00,32.3200000
USDRUB,D,27/09/13,00:00:00,32.3300000
USDRUB,D,28/09/13,00:00:00,32.3400000
USDRUB,D,29/09/13,00:00:00,32.3100000
USDRUB,D,30/09/13,00:00:00,32.4000000
USDRUB,D,01/10/13,00:00:00,32.2200000
USDRUB,D,02/10/13,00:00:00,32.2000000
USDRUB,D,03/10/13,00:00:00,32.1300000
USDRUB,D,04/10/13,00:00:00,32.1700000
USDRUB,D,05/10/13,00:00:00,32.1800000
USDRUB,D,07/10/13,00:00:00,32.2700000
USDRUB,D,08/10/13,00:00:00,32.4000000
USDRUB,D,09/10/13,00:00:00,32.3200000
USDRUB,D,10/10/13,00:00:00,32.1700000
USDRUB,D,11/10/13,00:00:00,32.2100000
USDRUB,D,12/10/13,00:00:00,32.2800000
USDRUB,D,14/10/13,00:00:00,32.2600000
USDRUB,D,15/10/13,00:00:00,32.2800000
USDRUB,D,16/10/13,00:00:00,32.0500000
USDRUB,D,17/10/13,00:00:00,31.8700000
USDRUB,D,18/10/13,00:00:00,31.9100000
USDRUB,D,19/10/13,00:00:00,31.8400000
USDRUB,D,20/10/13,00:00:00,31.8600000
USDRUB,D,21/10/13,00:00:00,31.9600000
USDRUB,D,22/10/13,00:00:00,31.6800000
USDRUB,D,23/10/13,00:00:00,31.7500000
USDRUB,D,24/10/13,00:00:00,31.7000000
USDRUB,D,25/10/13,00:00:00,31.7900000
USDRUB,D,26/10/13,00:00:00,31.7900000
USDRUB,D,28/10/13,00:00:00,31.8800000
USDRUB,D,29/10/13,00:00:00,32.0800000
USDRUB,D,30/10/13,00:00:00,32.0200000
USDRUB,D,31/10/13,00:00:00,32.0700000
USDRUB,D,01/11/13,00:00:00,32.4100000
USDRUB,D,02/11/13,00:00:00,32.4000000
USDRUB,D,04/11/13,00:00:00,32.3300000
USDRUB,D,05/11/13,00:00:00,32.5300000
USDRUB,D,06/11/13,00:00:00,32.3800000
USDRUB,D,07/11/13,00:00:00,32.4100000
