<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
ICE.BRN,D,15/07/13,00:00:00,108.0800000
ICE.BRN,D,16/07/13,00:00:00,107.9300000
ICE.BRN,D,17/07/13,00:00:00,108.7400000
ICE.BRN,D,18/07/13,00:00:00,108.8300000
ICE.BRN,D,19/07/13,00:00:00,108.3000000
ICE.BRN,D,21/07/13,00:00:00,108.4500000
ICE.BRN,D,22/07/13,00:00:00,108.1600000
ICE.BRN,D,23/07/13,00:00:00,108.4100000
ICE.BRN,D,24/07/13,00:00:00,107.0500000
ICE.BRN,D,25/07/13,00:00:00,107.6500000
ICE.BRN,D,26/07/13,00:00:00,107.1900000
ICE.BRN,D,28/07/13,00:00:00,107.3400000
ICE.BRN,D,29/07/13,00:00:00,107.5100000
ICE.BRN,D,30/07/13,00:00:00,106.8400000
ICE.BRN,D,31/07/13,00:00:00,107.7000000
ICE.BRN,D,01/08/13,00:00:00,108.5100000
ICE.BRN,D,02/08/13,00:00:00,108.0700000
ICE.BRN,D,04/08/13,00:00:00,108.0500000
ICE.BRN,D,05/08/13,00:00:00,107.7100000
ICE.BRN,D,06/08/13,00:00:00,107.1900000
ICE.BRN,D,07/08/13,00:00:00,106.0800000
ICE.BRN,D,08/08/13,00:00:00,105.5000000
ICE.BRN,D,09/08/13,00:00:00,106.8700000
ICE.BRN,D,11/08/13,00:00:00,106.8000000
ICE.BRN,D,12/08/13,00:00:00,107.8600000
ICE.BRN,D,13/08/13,00:00:00,108.1000000
ICE.BRN,D,14/08/13,00:00:00,108.9600000
ICE.BRN,D,15/08/13,00:00:00,109.3200000
ICE.BRN,D,16/08/13,00:00:00,110.4200000
ICE.BRN,D,18/08/13,00:00:00,110.2700000
ICE.BRN,D,19/08/13,00:00:00,109.5900000
ICE.BRN,D,20/08/13,00:00:00,110.1500000
ICE.BRN,D,21/08/13,00:00:00,109.7300000
ICE.BRN,D,22/08/13,00:00:00,110.0000000
ICE.BRN,D,23/08/13,00:00:00,111.0500000
ICE.BRN,D,25/08/13,00:00:00,111.0900000
ICE.BRN,D,26/08/13,00:00:00,110.9300000
ICE.BRN,D,27/08/13,00:00:00,115.2900000
ICE.BRN,D,28/08/13,00:00:00,116.3300000
ICE.BRN,D,29/08/13,00:00:00,114.4400000
ICE.BRN,D,30/08/13,00:00:00,114.4500000
ICE.BRN,D,01/09/13,00:00:00,110.9000000
ICE.BRN,D,02/09/13,00:00:00,112.4400000
ICE.BRN,D,03/09/13,00:00:00,113.7000000
ICE.BRN,D,04/09/13,00:00:00,113.2300000
ICE.BRN,D,05/09/13,00:00:00,113.7000000
ICE.BRN,D,06/09/13,00:00:00,114.1000000
ICE.BRN,D,08/09/13,00:00:00,113.9900000
ICE.BRN,D,09/09/13,00:00:00,111.7700000
ICE.BRN,D,10/09/13,00:00:00,109.9600000
ICE.BRN,D,11/09/13,00:00:00,110.2900000
ICE.BRN,D,12/09/13,00:00:00,111.8900000
ICE.BRN,D,13/09/13,00:00:00,111.7900000
ICE.BRN,D,15/09/13,00:00:00,110.7100000
ICE.BRN,D,16/09/13,00:00:00,109.8200000
ICE.BRN,D,17/09/13,00:00:00,107.7500000
ICE.BRN,D,18/09/13,00:00:00,110.7400000
ICE.BRN,D,19/09/13,00:00:00,108.8200000
ICE.BRN,D,20/09/13,00:00:00,109.3500000
ICE.BRN,D,22/09/13,00:00:00,109.0000000
ICE.BRN,D,23/09/13,00:00:00,108.0000000
ICE.BRN,D,24/09/13,00:00:00,108.7700000
ICE.BRN,D,25/09/13,00:00:00,108.0600000
ICE.BRN,D,26/09/13,00:00:00,109.2200000
ICE.BRN,D,27/09/13,00:00:00,108.4300000
ICE.BRN,D,29/09/13,00:00:00,107.9300000
ICE.BRN,D,30/09/13,00:00:00,108.2000000
ICE.BRN,D,01/10/13,00:00:00,106.9200000
ICE.BRN,D,02/10/13,00:00:00,108.0300000
ICE.BRN,D,03/10/13,00:00:00,107.6900000
ICE.BRN,D,04/10/13,00:00:00,108.4600000
ICE.BRN,D,06/10/13,00:00:00,108.3100000
ICE.BRN,D,07/10/13,00:00:00,108.7400000
ICE.BRN,D,08/10/13,00:00:00,109.4200000
ICE.BRN,D,09/10/13,00:00:00,108.2500000
ICE.BRN,D,10/10/13,00:00:00,110.8700000
ICE.BRN,D,11/10/13,00:00:00,110.2900000
ICE.BRN,D,13/10/13,00:00:00,110.0200000
ICE.BRN,D,14/10/13,00:00:00,110.1800000
ICE.BRN,D,15/10/13,00:00:00,109.0000000
ICE.BRN,D,16/10/13,00:00:00,110.4900000
ICE.BRN,D,17/10/13,00:00:00,109.0000000
ICE.BRN,D,18/10/13,00:00:00,109.9400000
ICE.BRN,D,20/10/13,00:00:00,109.9400000
ICE.BRN,D,21/10/13,00:00:00,109.7700000
ICE.BRN,D,22/10/13,00:00:00,110.0600000
ICE.BRN,D,23/10/13,00:00:00,107.6500000
ICE.BRN,D,24/10/13,00:00:00,106.9900000
ICE.BRN,D,25/10/13,00:00:00,107.0600000
ICE.BRN,D,27/10/13,00:00:00,106.9300000
ICE.BRN,D,28/10/13,00:00:00,109.4200000
ICE.BRN,D,29/10/13,00:00:00,108.8100000
ICE.BRN,D,30/10/13,00:00:00,109.7700000
ICE.BRN,D,31/10/13,00:00:00,108.9000000
ICE.BRN,D,01/11/13,00:00:00,106.0500000
ICE.BRN,D,03/11/13,00:00:00,105.8000000
ICE.BRN,D,04/11/13,00:00:00,105.9400000
ICE.BRN,D,05/11/13,00:00:00,105.6500000
ICE.BRN,D,06/11/13,00:00:00,104.9900000
ICE.BRN,D,07/11/13,00:00:00,103.5500000
ICE.BRN,D,08/11/13,00:00:00,105.0400000
ICE.BRN,D,10/11/13,00:00:00,105.4400000
ICE.BRN,D,11/11/13,00:00:00,106.3400000
ICE.BRN,D,12/11/13,00:00:00,105.8200000
ICE.BRN,D,13/11/13,00:00:00,106.9200000
ICE.BRN,D,14/11/13,00:00:00,108.4000000
ICE.BRN,D,15/11/13,00:00:00,108.5000000
ICE.BRN,D,17/11/13,00:00:00,108.3500000
ICE.BRN,D,18/11/13,00:00:00,108.3000000
ICE.BRN,D,19/11/13,00:00:00,107.0700000
ICE.BRN,D,20/11/13,00:00:00,107.9200000
ICE.BRN,D,21/11/13,00:00:00,110.1500000
ICE.BRN,D,22/11/13,00:00:00,110.4900000
ICE.BRN,D,24/11/13,00:00:00,108.7700000
ICE.BRN,D,25/11/13,00:00:00,111.0500000
ICE.BRN,D,26/11/13,00:00:00,111.0400000
ICE.BRN,D,27/11/13,00:00:00,111.5900000
ICE.BRN,D,28/11/13,00:00:00,110.9500000
ICE.BRN,D,29/11/13,00:00:00,110.1100000
ICE.BRN,D,01/12/13,00:00:00,109.5500000
ICE.BRN,D,02/12/13,00:00:00,111.0100000
ICE.BRN,D,03/12/13,00:00:00,112.2400000
ICE.BRN,D,04/12/13,00:00:00,111.1700000
ICE.BRN,D,05/12/13,00:00:00,110.7600000
ICE.BRN,D,06/12/13,00:00:00,111.3600000
ICE.BRN,D,08/12/13,00:00:00,111.2000000
ICE.BRN,D,09/12/13,00:00:00,108.9300000
ICE.BRN,D,10/12/13,00:00:00,109.2500000
ICE.BRN,D,11/12/13,00:00:00,109.3200000
ICE.BRN,D,12/12/13,00:00:00,108.3400000
ICE.BRN,D,13/12/13,00:00:00,108.3000000
ICE.BRN,D,15/12/13,00:00:00,108.9900000
ICE.BRN,D,16/12/13,00:00:00,109.0400000
ICE.BRN,D,17/12/13,00:00:00,108.2100000
ICE.BRN,D,18/12/13,00:00:00,109.2800000
ICE.BRN,D,19/12/13,00:00:00,110.0600000
ICE.BRN,D,20/12/13,00:00:00,111.8400000
ICE.BRN,D,22/12/13,00:00:00,111.7300000
ICE.BRN,D,23/12/13,00:00:00,111.5700000
ICE.BRN,D,24/12/13,00:00:00,112.0000000
ICE.BRN,D,26/12/13,00:00:00,112.0000000
ICE.BRN,D,27/12/13,00:00:00,112.1400000
ICE.BRN,D,29/12/13,00:00:00,112.2800000
ICE.BRN,D,30/12/13,00:00:00,111.2000000
ICE.BRN,D,31/12/13,00:00:00,110.9000000
ICE.BRN,D,02/01/14,00:00:00,107.6500000
ICE.BRN,D,03/01/14,00:00:00,106.6500000
ICE.BRN,D,06/01/14,00:00:00,106.6700000
ICE.BRN,D,07/01/14,00:00:00,107.0100000
ICE.BRN,D,08/01/14,00:00:00,106.8300000
ICE.BRN,D,09/01/14,00:00:00,106.0000000
ICE.BRN,D,10/01/14,00:00:00,106.8300000
ICE.BRN,D,12/01/14,00:00:00,106.9200000
ICE.BRN,D,13/01/14,00:00:00,105.5900000
ICE.BRN,D,14/01/14,00:00:00,105.2500000
ICE.BRN,D,15/01/14,00:00:00,105.9700000
ICE.BRN,D,16/01/14,00:00:00,105.4800000
ICE.BRN,D,17/01/14,00:00:00,106.3200000
ICE.BRN,D,19/01/14,00:00:00,106.4000000
ICE.BRN,D,20/01/14,00:00:00,106.2000000
ICE.BRN,D,21/01/14,00:00:00,106.8000000
ICE.BRN,D,22/01/14,00:00:00,108.0800000
ICE.BRN,D,23/01/14,00:00:00,107.5800000
ICE.BRN,D,24/01/14,00:00:00,107.8900000
ICE.BRN,D,26/01/14,00:00:00,107.9500000
ICE.BRN,D,27/01/14,00:00:00,106.9400000
ICE.BRN,D,28/01/14,00:00:00,107.4100000
ICE.BRN,D,29/01/14,00:00:00,107.7500000
ICE.BRN,D,30/01/14,00:00:00,107.7000000
ICE.BRN,D,31/01/14,00:00:00,105.7900000
ICE.BRN,D,02/02/14,00:00:00,105.5500000
ICE.BRN,D,03/02/14,00:00:00,105.2700000
ICE.BRN,D,04/02/14,00:00:00,105.3800000
ICE.BRN,D,05/02/14,00:00:00,105.5600000
ICE.BRN,D,06/02/14,00:00:00,106.7500000
ICE.BRN,D,07/02/14,00:00:00,108.8300000
ICE.BRN,D,09/02/14,00:00:00,108.9500000
ICE.BRN,D,10/02/14,00:00:00,107.7800000
ICE.BRN,D,11/02/14,00:00:00,108.2000000
ICE.BRN,D,12/02/14,00:00:00,108.2700000
ICE.BRN,D,13/02/14,00:00:00,108.5800000
ICE.BRN,D,14/02/14,00:00:00,109.0500000
ICE.BRN,D,16/02/14,00:00:00,109.3800000
ICE.BRN,D,17/02/14,00:00:00,109.1000000
ICE.BRN,D,18/02/14,00:00:00,110.6300000
ICE.BRN,D,19/02/14,00:00:00,110.4200000
ICE.BRN,D,20/02/14,00:00:00,110.4900000
ICE.BRN,D,21/02/14,00:00:00,109.8400000
ICE.BRN,D,23/02/14,00:00:00,110.1300000
ICE.BRN,D,24/02/14,00:00:00,110.7100000
ICE.BRN,D,25/02/14,00:00:00,109.5900000
ICE.BRN,D,26/02/14,00:00:00,109.5100000
ICE.BRN,D,27/02/14,00:00:00,108.7700000
ICE.BRN,D,28/02/14,00:00:00,108.6500000
ICE.BRN,D,02/03/14,00:00:00,110.4900000
ICE.BRN,D,03/03/14,00:00:00,110.7800000
ICE.BRN,D,04/03/14,00:00:00,108.6200000
ICE.BRN,D,05/03/14,00:00:00,107.2900000
ICE.BRN,D,06/03/14,00:00:00,107.8000000
ICE.BRN,D,07/03/14,00:00:00,108.2300000
ICE.BRN,D,09/03/14,00:00:00,108.1200000
ICE.BRN,D,10/03/14,00:00:00,107.3800000
ICE.BRN,D,11/03/14,00:00:00,107.7700000
ICE.BRN,D,12/03/14,00:00:00,107.6000000
ICE.BRN,D,13/03/14,00:00:00,106.9900000
ICE.BRN,D,14/03/14,00:00:00,108.5000000
ICE.BRN,D,16/03/14,00:00:00,108.3200000
ICE.BRN,D,17/03/14,00:00:00,106.4000000
ICE.BRN,D,18/03/14,00:00:00,106.6500000
ICE.BRN,D,19/03/14,00:00:00,105.8400000
ICE.BRN,D,20/03/14,00:00:00,106.2300000
ICE.BRN,D,21/03/14,00:00:00,107.2000000
ICE.BRN,D,23/03/14,00:00:00,106.8100000
ICE.BRN,D,24/03/14,00:00:00,106.5900000
ICE.BRN,D,25/03/14,00:00:00,106.9300000
ICE.BRN,D,26/03/14,00:00:00,107.0000000
ICE.BRN,D,27/03/14,00:00:00,107.6900000
ICE.BRN,D,28/03/14,00:00:00,107.9700000
ICE.BRN,D,30/03/14,00:00:00,107.9200000
ICE.BRN,D,31/03/14,00:00:00,107.7000000
ICE.BRN,D,01/04/14,00:00:00,105.3100000
ICE.BRN,D,02/04/14,00:00:00,104.7000000
ICE.BRN,D,03/04/14,00:00:00,106.1400000
ICE.BRN,D,04/04/14,00:00:00,106.5700000
ICE.BRN,D,06/04/14,00:00:00,106.1000000
ICE.BRN,D,07/04/14,00:00:00,105.9800000
ICE.BRN,D,08/04/14,00:00:00,107.4800000
ICE.BRN,D,09/04/14,00:00:00,107.9000000
ICE.BRN,D,10/04/14,00:00:00,107.3900000
ICE.BRN,D,11/04/14,00:00:00,107.1500000
ICE.BRN,D,13/04/14,00:00:00,107.8500000
ICE.BRN,D,14/04/14,00:00:00,108.9600000
ICE.BRN,D,15/04/14,00:00:00,109.1800000
ICE.BRN,D,16/04/14,00:00:00,109.7100000
ICE.BRN,D,17/04/14,00:00:00,109.7600000
ICE.BRN,D,20/04/14,00:00:00,109.7200000
ICE.BRN,D,21/04/14,00:00:00,109.9600000
ICE.BRN,D,22/04/14,00:00:00,109.3700000
ICE.BRN,D,23/04/14,00:00:00,109.1400000
ICE.BRN,D,24/04/14,00:00:00,110.4100000
ICE.BRN,D,25/04/14,00:00:00,109.3900000
ICE.BRN,D,27/04/14,00:00:00,109.7300000
ICE.BRN,D,28/04/14,00:00:00,108.1200000
ICE.BRN,D,29/04/14,00:00:00,108.9100000
ICE.BRN,D,30/04/14,00:00:00,108.1400000
ICE.BRN,D,01/05/14,00:00:00,107.0700000
ICE.BRN,D,02/05/14,00:00:00,108.3300000
ICE.BRN,D,05/05/14,00:00:00,106.9800000
ICE.BRN,D,06/05/14,00:00:00,107.2200000
ICE.BRN,D,07/05/14,00:00:00,107.5300000
ICE.BRN,D,08/05/14,00:00:00,107.4900000
ICE.BRN,D,09/05/14,00:00:00,107.3600000
ICE.BRN,D,11/05/14,00:00:00,107.4500000
ICE.BRN,D,12/05/14,00:00:00,107.7700000
ICE.BRN,D,13/05/14,00:00:00,108.6500000
ICE.BRN,D,14/05/14,00:00:00,109.2000000
ICE.BRN,D,15/05/14,00:00:00,109.0200000
ICE.BRN,D,16/05/14,00:00:00,109.6800000
ICE.BRN,D,18/05/14,00:00:00,109.8100000
ICE.BRN,D,19/05/14,00:00:00,109.3600000
ICE.BRN,D,20/05/14,00:00:00,109.8400000
ICE.BRN,D,21/05/14,00:00:00,110.5400000
ICE.BRN,D,22/05/14,00:00:00,110.3900000
ICE.BRN,D,23/05/14,00:00:00,110.4400000
ICE.BRN,D,25/05/14,00:00:00,110.4400000
ICE.BRN,D,26/05/14,00:00:00,110.3900000
ICE.BRN,D,27/05/14,00:00:00,110.1900000
ICE.BRN,D,28/05/14,00:00:00,110.0600000
ICE.BRN,D,29/05/14,00:00:00,110.0700000
ICE.BRN,D,30/05/14,00:00:00,109.4900000
ICE.BRN,D,01/06/14,00:00:00,108.7600000
ICE.BRN,D,02/06/14,00:00:00,108.1700000
ICE.BRN,D,03/06/14,00:00:00,108.1800000
ICE.BRN,D,04/06/14,00:00:00,107.4300000
ICE.BRN,D,05/06/14,00:00:00,108.1900000
ICE.BRN,D,06/06/14,00:00:00,108.0100000
ICE.BRN,D,08/06/14,00:00:00,107.8000000
ICE.BRN,D,09/06/14,00:00:00,109.1000000
ICE.BRN,D,10/06/14,00:00:00,108.9800000
ICE.BRN,D,11/06/14,00:00:00,109.5100000
ICE.BRN,D,12/06/14,00:00:00,112.5400000
ICE.BRN,D,13/06/14,00:00:00,112.4000000
ICE.BRN,D,15/06/14,00:00:00,113.0900000
ICE.BRN,D,16/06/14,00:00:00,112.8300000
ICE.BRN,D,17/06/14,00:00:00,113.3100000
ICE.BRN,D,18/06/14,00:00:00,114.1400000
ICE.BRN,D,19/06/14,00:00:00,114.9200000
ICE.BRN,D,20/06/14,00:00:00,114.6800000
ICE.BRN,D,22/06/14,00:00:00,115.1000000
ICE.BRN,D,23/06/14,00:00:00,113.9700000
ICE.BRN,D,24/06/14,00:00:00,114.1300000
ICE.BRN,D,25/06/14,00:00:00,114.2200000
ICE.BRN,D,26/06/14,00:00:00,113.0200000
ICE.BRN,D,27/06/14,00:00:00,113.1800000
ICE.BRN,D,29/06/14,00:00:00,113.0400000
ICE.BRN,D,30/06/14,00:00:00,112.4000000
ICE.BRN,D,01/07/14,00:00:00,111.8500000
ICE.BRN,D,02/07/14,00:00:00,111.0000000
ICE.BRN,D,03/07/14,00:00:00,110.8900000
ICE.BRN,D,04/07/14,00:00:00,110.4900000
ICE.BRN,D,06/07/14,00:00:00,110.4600000
ICE.BRN,D,07/07/14,00:00:00,109.8500000
ICE.BRN,D,08/07/14,00:00:00,109.0100000
ICE.BRN,D,09/07/14,00:00:00,108.3200000
ICE.BRN,D,10/07/14,00:00:00,108.8500000
ICE.BRN,D,11/07/14,00:00:00,107.2600000
ICE.BRN,D,13/07/14,00:00:00,107.3100000
ICE.BRN,D,14/07/14,00:00:00,107.6000000
ICE.BRN,D,15/07/14,00:00:00,106.7500000
ICE.BRN,D,16/07/14,00:00:00,107.0800000
ICE.BRN,D,17/07/14,00:00:00,108.4500000
ICE.BRN,D,18/07/14,00:00:00,107.1400000
ICE.BRN,D,20/07/14,00:00:00,106.9700000
ICE.BRN,D,21/07/14,00:00:00,107.6800000
ICE.BRN,D,22/07/14,00:00:00,106.8900000
ICE.BRN,D,23/07/14,00:00:00,108.1800000
ICE.BRN,D,24/07/14,00:00:00,107.1300000
ICE.BRN,D,25/07/14,00:00:00,108.1300000
ICE.BRN,D,27/07/14,00:00:00,108.2200000
ICE.BRN,D,28/07/14,00:00:00,107.5000000
ICE.BRN,D,29/07/14,00:00:00,107.5000000
ICE.BRN,D,30/07/14,00:00:00,106.0300000
ICE.BRN,D,31/07/14,00:00:00,105.5200000
ICE.BRN,D,01/08/14,00:00:00,105.3300000
ICE.BRN,D,03/08/14,00:00:00,105.4000000
ICE.BRN,D,04/08/14,00:00:00,106.1700000
ICE.BRN,D,05/08/14,00:00:00,105.5900000
ICE.BRN,D,06/08/14,00:00:00,105.2700000
ICE.BRN,D,07/08/14,00:00:00,106.3700000
ICE.BRN,D,08/08/14,00:00:00,105.3100000
ICE.BRN,D,10/08/14,00:00:00,105.6000000
ICE.BRN,D,11/08/14,00:00:00,105.0900000
ICE.BRN,D,12/08/14,00:00:00,103.8000000
ICE.BRN,D,13/08/14,00:00:00,104.6800000
ICE.BRN,D,14/08/14,00:00:00,102.0800000
ICE.BRN,D,15/08/14,00:00:00,103.4000000
ICE.BRN,D,17/08/14,00:00:00,102.9800000
ICE.BRN,D,18/08/14,00:00:00,101.7900000
ICE.BRN,D,19/08/14,00:00:00,101.6000000
ICE.BRN,D,20/08/14,00:00:00,102.2900000
ICE.BRN,D,21/08/14,00:00:00,102.6900000
ICE.BRN,D,22/08/14,00:00:00,102.1000000
ICE.BRN,D,24/08/14,00:00:00,101.8600000
ICE.BRN,D,25/08/14,00:00:00,102.6600000
ICE.BRN,D,26/08/14,00:00:00,102.5800000
ICE.BRN,D,27/08/14,00:00:00,102.6000000
ICE.BRN,D,28/08/14,00:00:00,102.4700000
ICE.BRN,D,29/08/14,00:00:00,103.0400000
ICE.BRN,D,31/08/14,00:00:00,103.1100000
ICE.BRN,D,01/09/14,00:00:00,103.1000000
ICE.BRN,D,02/09/14,00:00:00,101.2400000
ICE.BRN,D,03/09/14,00:00:00,102.9100000
ICE.BRN,D,04/09/14,00:00:00,102.3000000
ICE.BRN,D,05/09/14,00:00:00,101.5300000
ICE.BRN,D,07/09/14,00:00:00,101.4100000
ICE.BRN,D,08/09/14,00:00:00,100.8900000
ICE.BRN,D,09/09/14,00:00:00,100.0000000
ICE.BRN,D,10/09/14,00:00:00,98.7500000
ICE.BRN,D,11/09/14,00:00:00,98.9500000
ICE.BRN,D,12/09/14,00:00:00,97.8000000
ICE.BRN,D,14/09/14,00:00:00,97.6300000
ICE.BRN,D,15/09/14,00:00:00,98.0000000
ICE.BRN,D,16/09/14,00:00:00,99.0000000
ICE.BRN,D,17/09/14,00:00:00,98.7200000
ICE.BRN,D,18/09/14,00:00:00,97.6200000
ICE.BRN,D,19/09/14,00:00:00,98.3800000
ICE.BRN,D,21/09/14,00:00:00,98.1600000
ICE.BRN,D,22/09/14,00:00:00,96.8500000
ICE.BRN,D,23/09/14,00:00:00,96.9400000
ICE.BRN,D,24/09/14,00:00:00,97.0900000
ICE.BRN,D,25/09/14,00:00:00,97.0500000
ICE.BRN,D,26/09/14,00:00:00,96.9000000
ICE.BRN,D,28/09/14,00:00:00,96.7100000
ICE.BRN,D,29/09/14,00:00:00,97.0700000
ICE.BRN,D,30/09/14,00:00:00,94.8000000
ICE.BRN,D,01/10/14,00:00:00,94.9000000
ICE.BRN,D,02/10/14,00:00:00,94.3200000
ICE.BRN,D,03/10/14,00:00:00,92.8200000
ICE.BRN,D,05/10/14,00:00:00,92.4500000
ICE.BRN,D,06/10/14,00:00:00,93.3500000
ICE.BRN,D,07/10/14,00:00:00,92.2000000
ICE.BRN,D,08/10/14,00:00:00,92.1400000
ICE.BRN,D,09/10/14,00:00:00,89.2300000
ICE.BRN,D,10/10/14,00:00:00,90.2700000
ICE.BRN,D,12/10/14,00:00:00,89.1400000
ICE.BRN,D,13/10/14,00:00:00,88.6100000
ICE.BRN,D,14/10/14,00:00:00,86.0000000
ICE.BRN,D,15/10/14,00:00:00,83.7500000
ICE.BRN,D,16/10/14,00:00:00,86.7600000
ICE.BRN,D,17/10/14,00:00:00,86.1000000
ICE.BRN,D,19/10/14,00:00:00,86.6300000
ICE.BRN,D,20/10/14,00:00:00,85.3400000
ICE.BRN,D,21/10/14,00:00:00,86.4300000
ICE.BRN,D,22/10/14,00:00:00,84.6800000
ICE.BRN,D,23/10/14,00:00:00,86.7000000
ICE.BRN,D,24/10/14,00:00:00,86.2500000
ICE.BRN,D,27/10/14,00:00:00,85.4300000
ICE.BRN,D,28/10/14,00:00:00,86.2300000
ICE.BRN,D,29/10/14,00:00:00,86.7600000
ICE.BRN,D,30/10/14,00:00:00,86.1000000
ICE.BRN,D,31/10/14,00:00:00,85.9600000
ICE.BRN,D,02/11/14,00:00:00,86.3100000
ICE.BRN,D,03/11/14,00:00:00,84.7100000
ICE.BRN,D,04/11/14,00:00:00,83.3000000
ICE.BRN,D,05/11/14,00:00:00,83.8900000
ICE.BRN,D,06/11/14,00:00:00,83.3100000
ICE.BRN,D,07/11/14,00:00:00,83.6000000
ICE.BRN,D,09/11/14,00:00:00,84.2100000
ICE.BRN,D,10/11/14,00:00:00,82.5000000
ICE.BRN,D,11/11/14,00:00:00,82.0000000
ICE.BRN,D,12/11/14,00:00:00,80.6700000
ICE.BRN,D,13/11/14,00:00:00,77.7300000
ICE.BRN,D,14/11/14,00:00:00,79.6000000
ICE.BRN,D,16/11/14,00:00:00,79.3900000
ICE.BRN,D,17/11/14,00:00:00,79.0800000
ICE.BRN,D,18/11/14,00:00:00,78.4100000
ICE.BRN,D,19/11/14,00:00:00,78.0500000
ICE.BRN,D,20/11/14,00:00:00,79.7900000
ICE.BRN,D,21/11/14,00:00:00,80.3600000
ICE.BRN,D,24/11/14,00:00:00,79.4000000
ICE.BRN,D,25/11/14,00:00:00,78.1700000
ICE.BRN,D,26/11/14,00:00:00,77.5300000
ICE.BRN,D,27/11/14,00:00:00,72.8200000
ICE.BRN,D,28/11/14,00:00:00,70.0200000
ICE.BRN,D,30/11/14,00:00:00,68.3400000
ICE.BRN,D,01/12/14,00:00:00,73.3100000
ICE.BRN,D,02/12/14,00:00:00,71.4900000
ICE.BRN,D,03/12/14,00:00:00,70.5000000
ICE.BRN,D,04/12/14,00:00:00,69.8900000
ICE.BRN,D,05/12/14,00:00:00,69.0500000
ICE.BRN,D,07/12/14,00:00:00,68.2300000
ICE.BRN,D,08/12/14,00:00:00,66.5200000
ICE.BRN,D,09/12/14,00:00:00,66.7900000
ICE.BRN,D,10/12/14,00:00:00,64.5600000
ICE.BRN,D,11/12/14,00:00:00,63.5500000
ICE.BRN,D,12/12/14,00:00:00,61.9200000
ICE.BRN,D,14/12/14,00:00:00,61.0500000
ICE.BRN,D,15/12/14,00:00:00,60.5200000
ICE.BRN,D,16/12/14,00:00:00,59.8000000
ICE.BRN,D,17/12/14,00:00:00,60.6400000
ICE.BRN,D,18/12/14,00:00:00,59.8100000
ICE.BRN,D,19/12/14,00:00:00,62.1500000
ICE.BRN,D,21/12/14,00:00:00,61.5500000
ICE.BRN,D,22/12/14,00:00:00,60.1300000
ICE.BRN,D,23/12/14,00:00:00,61.5500000
ICE.BRN,D,24/12/14,00:00:00,60.1500000
ICE.BRN,D,26/12/14,00:00:00,59.5200000
ICE.BRN,D,28/12/14,00:00:00,59.8700000
ICE.BRN,D,29/12/14,00:00:00,57.9800000
ICE.BRN,D,30/12/14,00:00:00,57.5100000
ICE.BRN,D,31/12/14,00:00:00,57.5400000
ICE.BRN,D,02/01/15,00:00:00,56.5100000
ICE.BRN,D,04/01/15,00:00:00,55.8000000
ICE.BRN,D,05/01/15,00:00:00,53.1500000
ICE.BRN,D,06/01/15,00:00:00,50.9000000
ICE.BRN,D,07/01/15,00:00:00,51.0200000
ICE.BRN,D,08/01/15,00:00:00,51.0500000
ICE.BRN,D,09/01/15,00:00:00,49.9500000
ICE.BRN,D,11/01/15,00:00:00,49.3800000
ICE.BRN,D,12/01/15,00:00:00,47.2000000
ICE.BRN,D,13/01/15,00:00:00,46.7900000
ICE.BRN,D,14/01/15,00:00:00,48.6100000
ICE.BRN,D,15/01/15,00:00:00,48.3600000
ICE.BRN,D,16/01/15,00:00:00,49.9000000
ICE.BRN,D,18/01/15,00:00:00,49.9100000
ICE.BRN,D,19/01/15,00:00:00,48.8500000
ICE.BRN,D,20/01/15,00:00:00,48.1700000
ICE.BRN,D,21/01/15,00:00:00,48.7500000
ICE.BRN,D,22/01/15,00:00:00,49.0000000
ICE.BRN,D,23/01/15,00:00:00,48.5500000
ICE.BRN,D,25/01/15,00:00:00,47.9700000
ICE.BRN,D,26/01/15,00:00:00,48.1100000
ICE.BRN,D,27/01/15,00:00:00,49.2600000
ICE.BRN,D,28/01/15,00:00:00,48.6500000
ICE.BRN,D,29/01/15,00:00:00,49.0500000
ICE.BRN,D,30/01/15,00:00:00,52.9500000
ICE.BRN,D,01/02/15,00:00:00,52.1000000
ICE.BRN,D,02/02/15,00:00:00,54.8500000
ICE.BRN,D,03/02/15,00:00:00,58.0200000
ICE.BRN,D,04/02/15,00:00:00,55.4700000
ICE.BRN,D,05/02/15,00:00:00,57.8700000
ICE.BRN,D,06/02/15,00:00:00,59.0900000
ICE.BRN,D,08/02/15,00:00:00,58.6000000
ICE.BRN,D,09/02/15,00:00:00,58.8300000
ICE.BRN,D,10/02/15,00:00:00,57.9700000
ICE.BRN,D,11/02/15,00:00:00,56.3000000
ICE.BRN,D,12/02/15,00:00:00,59.2400000
ICE.BRN,D,13/02/15,00:00:00,61.4100000
ICE.BRN,D,15/02/15,00:00:00,62.0300000
ICE.BRN,D,16/02/15,00:00:00,61.6000000
ICE.BRN,D,17/02/15,00:00:00,62.2900000
ICE.BRN,D,18/02/15,00:00:00,59.4600000
ICE.BRN,D,19/02/15,00:00:00,60.2100000
ICE.BRN,D,20/02/15,00:00:00,60.1000000
ICE.BRN,D,22/02/15,00:00:00,59.8900000
ICE.BRN,D,23/02/15,00:00:00,59.0000000
ICE.BRN,D,24/02/15,00:00:00,58.7500000
ICE.BRN,D,25/02/15,00:00:00,61.9100000
